product_sku,store_code,gross_price,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
SKU-318724,CHK,34.35,ZAR,Regular,2024-08-12 19:18:59,2024-09-12 19:18:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-318724,USV,36.41,ZAR,Regular,2025-07-17 20:29:01,2025-08-17 20:29:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-573919,SHOP,22.63,ZAR,Promo,2024-03-15 11:44:42,2024-03-22 11:44:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-573919,CHK,23.99,ZAR,Promo,2025-05-09 11:33:04,2025-05-16 11:33:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-326431,C60,100.34,ZAR,,2024-12-13 17:40:28,2025-01-13 17:40:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-326431,USV,106.36,ZAR,Promo,2025-12-11 16:42:10,2025-12-18 16:42:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-478518,CHK,22.82,ZAR,Regular,2024-09-02 16:49:41,2024-10-02 16:49:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-478518,USV,24.19,ZAR,Regular,2025-12-26 13:09:18,2026-01-26 13:09:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-761662,SHOP,15.17,ZAR,Promo,2024-11-07 11:13:41,2024-11-14 11:13:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-761662,C60,16.08,ZAR,Regular,2025-05-06 18:59:43,2025-06-06 18:59:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-590949,USV,48.65,ZAR,Regular,2024-06-24 16:49:59,2024-07-24 16:49:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-590949,CHK,51.57,ZAR,Promo,2025-06-09 19:10:47,2025-06-16 19:10:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-980368,C60,18.6,ZAR,Promo,2024-05-26 11:28:51,2024-06-02 11:28:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-980368,CHK,19.72,ZAR,Promo,2025-04-28 07:07:10,2025-05-05 07:07:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-317108,USV,28.47,ZAR,Promo,2024-11-25 00:02:23,2024-12-02 00:02:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-317108,C60,30.18,ZAR,Regular,2025-04-03 23:56:23,2025-05-03 23:56:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-709753,C60,17.96,ZAR,Regular,2024-02-09 10:34:41,2024-03-09 10:34:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-709753,SHOP,19.04,ZAR,Regular,2025-05-17 02:14:46,2025-06-17 02:14:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-559684,C60,23.67,ZAR,Regular,2024-07-06 13:17:25,2024-08-06 13:17:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-559684,USV,25.09,ZAR,Promo,2025-02-23 11:26:45,2025-03-02 11:26:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-900284,SHOP,75.8,ZAR,Regular,2024-05-28 13:05:34,2024-06-28 13:05:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-900284,SHOP,80.35,ZAR,,2025-12-05 12:51:09,2025-12-12 12:51:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-907370,SHOP,77.0,ZAR,Regular,2024-02-12 22:24:21,2024-03-12 22:24:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-907370,USV,81.62,ZAR,Regular,2025-09-06 20:02:08,2025-10-06 20:02:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-367828,USV,84.38,ZAR,Regular,2024-04-28 06:48:44,2024-05-28 06:48:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-367828,CHK,89.44,ZAR,Regular,2025-06-24 10:55:21,2025-07-24 10:55:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-269003,SHOP,17.89,ZAR,Regular,2024-06-08 22:16:46,2024-07-08 22:16:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-269003,C60,18.96,ZAR,Promo,2025-08-23 23:01:00,2025-08-30 23:01:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-462541,USV,31.26,ZAR,Promo,2024-12-02 02:45:49,2024-12-09 02:45:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-462541,C60,33.14,ZAR,Regular,2025-01-14 06:57:30,2025-02-14 06:57:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-546837,C60,32.18,ZAR,Promo,2024-10-04 16:04:01,2024-10-11 16:04:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-546837,C60,34.11,ZAR,Promo,2025-12-25 12:15:43,2026-01-01 12:15:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-546837,C60,34.11,ZAR,Promo,2025-12-25 12:15:43,2026-01-01 12:15:43,Shoprite X,2026-02-24 04:09:54,BATCH-20260224-01
SKU-136466,SHOP,33.48,ZAR,Regular,2024-11-15 02:25:35,2024-12-15 02:25:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-136466,CHK,35.49,ZAR,Regular,2025-04-12 14:01:16,2025-05-12 14:01:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-901420,SHOP,15.07,ZAR,Promo,2024-03-01 21:40:15,2024-03-08 21:40:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-901420,CHK,15.97,ZAR,Promo,2025-07-20 21:00:09,2025-07-27 21:00:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-849860,USV,14.17,ZAR,Regular,2024-04-02 02:05:11,2024-05-02 02:05:11,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-849860,C60,15.02,ZAR,Promo,2025-04-23 18:20:54,2025-04-30 18:20:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-713392,CHK,29.37,ZAR,Regular,2024-10-13 20:53:43,2024-11-13 20:53:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-713392,CHK,31.13,ZAR,Promo,2025-09-06 22:49:27,2025-09-13 22:49:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-543968,USV,20.7,ZAR,Regular,2024-01-16 14:19:08,2024-02-16 14:19:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-543968,C60,21.94,ZAR,Promo,2025-03-03 03:33:43,2025-03-10 03:33:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-318336,USV,29.88,ZAR,Promo,2024-08-05 02:41:54,2024-08-12 02:41:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-318336,C60,31.67,ZAR,Regular,2025-01-14 05:44:05,2025-02-14 05:44:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-652375,SHOP,34.16,ZAR,Promo,2024-07-21 01:19:15,2024-07-28 01:19:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-652375,C60,36.21,ZAR,Regular,2025-03-01 17:39:17,2025-04-01 17:39:17,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-321168,C60,29.73,ZAR,Regular,2024-11-26 20:39:04,2024-12-26 20:39:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-321168,CHK,31.51,ZAR,Regular,2025-09-13 14:20:12,2025-10-13 14:20:12,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-391963,C60,37.8,ZAR,Regular,2024-02-25 22:50:05,2024-03-25 22:50:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-391963,USV,40.07,ZAR,Regular,2025-12-18 10:55:42,2026-01-18 10:55:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-506868,C60,104.26,ZAR,Regular,2024-11-18 17:58:01,2024-12-18 17:58:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-506868,C60,110.52,ZAR,Promo,2025-01-25 17:02:47,2025-02-01 17:02:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-765431,SHOP,51.63,ZAR,Promo,2024-09-25 05:00:18,2024-10-02 05:00:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-765431,C60,54.73,ZAR,Promo,2025-10-26 13:54:20,2025-11-02 13:54:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-909934,C60,23.21,ZAR,Promo,2024-10-18 14:04:43,2024-10-25 14:04:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-909934,CHK,24.6,ZAR,Promo,2025-03-11 08:52:54,2025-03-18 08:52:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-335205,SHOP,35.54,ZAR,Regular,2024-09-23 10:27:10,2024-10-23 10:27:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-335205,CHK,37.67,ZAR,Regular,2025-03-17 05:05:13,2025-04-17 05:05:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375426,CHK,21.83,ZAR,Promo,2024-01-22 01:14:46,2024-01-29 01:14:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375426,C60,23.14,ZAR,Promo,2025-06-22 07:37:56,2025-06-29 07:37:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-217014,USV,36.14,ZAR,Regular,2024-06-27 05:36:42,2024-07-27 05:36:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-217014,SHOP,38.31,ZAR,Regular,2025-08-10 11:12:27,2025-09-10 11:12:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-994438,USV,34.97,ZAR,Regular,2024-08-09 06:14:04,2024-09-09 06:14:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-994438,SHOP,37.07,ZAR,Regular,2025-09-26 16:05:28,2025-10-26 16:05:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-365471,USV,17.43,ZAR,Regular,2024-10-20 19:58:08,2024-11-20 19:58:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-365471,CHK,18.48,ZAR,Regular,2025-11-03 10:05:48,2025-12-03 10:05:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-679947,CHK,27.5,ZAR,Promo,2024-06-06 15:55:58,2024-06-13 15:55:58,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-679947,USV,29.15,ZAR,,2025-12-26 15:18:34,2026-01-02 15:18:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-555301,SHOP,22.72,ZAR,Promo,2024-04-15 03:52:13,2024-04-22 03:52:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-555301,CHK,24.08,ZAR,Regular,2025-05-14 20:31:35,2025-06-14 20:31:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-220681,CHK,35.83,ZAR,Promo,2024-02-28 16:16:10,2024-03-06 16:16:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-220681,CHK,37.98,ZAR,Promo,2025-04-03 08:38:15,2025-04-10 08:38:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-965358,USV,14.52,ZAR,Promo,2024-02-11 20:17:53,2024-02-18 20:17:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-965358,SHOP,15.39,ZAR,Promo,2025-10-06 21:32:14,2025-10-13 21:32:14,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-490966,USV,97.02,,Regular,2024-06-12 06:05:31,2024-07-12 06:05:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-490966,CHK,102.84,ZAR,Promo,2025-06-18 08:13:01,2025-06-25 08:13:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-324669,CHK,104.96,ZAR,Promo,2024-05-28 08:37:25,2024-06-04 08:37:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-324669,CHK,111.26,ZAR,Regular,2025-03-15 18:46:14,2025-04-15 18:46:14,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-715360,C60,25.25,ZAR,Promo,2024-02-04 16:51:33,2024-02-11 16:51:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-715360,SHOP,26.77,ZAR,Promo,2025-08-16 08:27:37,2025-08-23 08:27:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-947669,C60,54.45,ZAR,Regular,2024-01-19 01:01:01,2024-02-19 01:01:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-947669,C60,57.72,ZAR,Promo,2025-07-26 06:40:02,2025-08-02 06:40:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-962206,CHK,30.3,ZAR,Regular,2024-10-08 17:28:37,2024-11-08 17:28:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-962206,SHOP,32.12,ZAR,Promo,2025-12-14 14:11:52,2025-12-21 14:11:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-611576,USV,17.82,ZAR,Promo,2024-08-22 18:42:48,2024-08-29 18:42:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-611576,USV,17.82,ZAR,Promo,2024-08-22 18:42:48,2024-08-29 18:42:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-611576,USV,18.89,ZAR,Regular,2025-12-01 10:44:37,2026-01-01 10:44:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-843499,CHK,55.93,ZAR,Promo,2024-04-16 19:50:46,2024-04-23 19:50:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-843499,USV,59.29,ZAR,Promo,2025-10-20 11:49:58,2025-10-27 11:49:58,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-744886,SHOP,49.03,ZAR,Promo,2024-06-06 10:58:58,2024-06-13 10:58:58,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-744886,CHK,51.97,ZAR,Regular,2025-07-01 00:46:36,2025-08-01 00:46:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261146,USV,14.34,ZAR,Promo,2024-08-24 16:07:39,2024-08-31 16:07:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261146,USV,15.2,ZAR,Regular,2025-07-03 13:19:17,2025-08-03 13:19:17,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-578958,C60,15.41,ZAR,Regular,2024-02-28 22:48:52,2024-03-28 22:48:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-578958,CHK,16.34,ZAR,Promo,2025-10-09 17:58:25,2025-10-16 17:58:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-451806,CHK,19.93,ZAR,Regular,2024-11-15 21:56:29,2024-12-15 21:56:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-451806,SHOP,21.13,ZAR,Regular,2025-04-21 18:59:02,2025-05-21 18:59:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-865658,CHK,21.0,ZAR,Promo,2024-03-16 11:15:09,2024-03-23 11:15:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-865658,USV,22.26,ZAR,Regular,2025-04-10 09:34:42,2025-05-10 09:34:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-626497,SHOP,32.15,ZAR,Regular,2024-03-27 04:54:43,2024-04-27 04:54:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-626497,C60,34.08,ZAR,Regular,2025-06-01 18:28:34,2025-07-01 18:28:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-528811,SHOP,36.87,ZAR,Promo,2024-07-01 04:26:06,2024-07-08 04:26:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-528811,USV,39.08,ZAR,Promo,2025-01-15 19:24:31,2025-01-22 19:24:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-672251,CHK,34.78,ZAR,Promo,2024-06-03 21:22:18,2024-06-10 21:22:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-672251,SHOP,36.87,ZAR,Promo,2025-03-09 06:39:26,2025-03-16 06:39:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-134508,C60,24.64,ZAR,Regular,2024-01-11 00:11:24,2024-02-11 00:11:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-134508,USV,26.12,ZAR,Promo,2025-03-04 16:32:09,2025-03-11 16:32:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-357567,SHOP,36.49,ZAR,Regular,2024-08-05 01:50:20,2024-09-05 01:50:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-357567,C60,38.68,ZAR,Regular,2025-06-26 10:01:25,2025-07-26 10:01:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-707779,USV,43.39,ZAR,Promo,2024-01-22 04:35:06,2024-01-29 04:35:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-707779,CHK,45.99,ZAR,Promo,2025-05-06 22:16:59,2025-05-13 22:16:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-734821,C60,19.32,ZAR,Regular,2024-07-14 14:37:38,2024-08-14 14:37:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-734821,C60,20.48,ZAR,Promo,2025-04-07 15:28:13,2025-04-14 15:28:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-931825,USV,13.08,ZAR,Promo,2024-07-12 04:51:07,2024-07-19 04:51:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-931825,C60,13.87,ZAR,Regular,2025-04-19 03:07:12,2025-05-19 03:07:12,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-556715,C60,87.87,ZAR,Regular,2024-02-21 23:19:13,2024-03-21 23:19:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-556715,SHOP,93.14,ZAR,Regular,2025-07-01 00:07:09,2025-08-01 00:07:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-213525,SHOP,17.87,ZAR,Regular,2024-05-10 15:02:50,2024-06-10 15:02:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-213525,USV,18.94,ZAR,Regular,2025-12-01 15:46:54,2026-01-01 15:46:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-736612,C60,90.64,ZAR,Regular,2024-12-02 13:06:40,2025-01-02 13:06:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-736612,C60,96.08,ZAR,Regular,2025-03-09 05:17:09,2025-04-09 05:17:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-120374,USV,82.04,ZAR,Regular,2024-12-19 13:35:36,2025-01-19 13:35:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-120374,SHOP,86.96,ZAR,Promo,2025-08-05 02:56:33,2025-08-12 02:56:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-386181,CHK,29.49,ZAR,Regular,2024-12-09 10:50:59,2025-01-09 10:50:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-386181,USV,31.26,ZAR,,2025-05-24 16:01:44,2025-05-31 16:01:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-907263,C60,49.65,ZAR,Promo,2024-09-01 20:08:39,2024-09-08 20:08:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-907263,USV,52.63,ZAR,Promo,2025-12-10 04:26:46,2025-12-17 04:26:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-671394,USV,77.3,ZAR,Regular,2024-04-26 00:48:29,2024-05-26 00:48:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-671394,CHK,81.94,ZAR,Promo,2025-08-26 19:54:25,2025-09-02 19:54:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-427531,SHOP,37.66,ZAR,Promo,2024-01-11 02:37:44,2024-01-18 02:37:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-427531,CHK,39.92,ZAR,Promo,2025-10-01 14:57:51,2025-10-08 14:57:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-430564,CHK,31.79,ZAR,Regular,2024-12-25 00:09:04,2025-01-25 00:09:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-430564,USV,33.7,ZAR,Regular,2025-06-17 10:55:19,2025-07-17 10:55:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-399527,USV,99.83,ZAR,Regular,2024-07-10 21:47:55,2024-08-10 21:47:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-399527,SHOP,105.82,ZAR,Regular,2025-10-22 15:45:40,2025-11-22 15:45:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-666591,SHOP,54.04,ZAR,Regular,2024-11-22 06:18:28,2024-12-22 06:18:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-666591,CHK,57.28,ZAR,Promo,2025-06-10 19:40:33,2025-06-17 19:40:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-434437,CHK,78.18,ZAR,Regular,2024-08-05 08:00:06,2024-09-05 08:00:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-434437,USV,82.87,ZAR,Promo,2025-02-24 10:48:25,2025-03-03 10:48:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-562582,USV,25.74,ZAR,Regular,2024-06-03 21:59:56,2024-07-03 21:59:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-562582,USV,27.29,ZAR,Promo,2025-06-06 20:49:27,2025-06-13 20:49:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261369,CHK,88.64,ZAR,Promo,2024-07-06 07:09:31,2024-07-13 07:09:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261369,SHOP,93.96,ZAR,Regular,2025-09-02 14:28:55,2025-10-02 14:28:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-349930,USV,19.95,ZAR,Regular,2024-08-04 17:48:01,2024-09-04 17:48:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-349930,CHK,21.15,ZAR,Regular,2025-01-23 03:41:32,2025-02-23 03:41:32,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-773716,C60,87.96,ZAR,Promo,2024-08-18 09:11:15,2024-08-25 09:11:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-773716,CHK,93.24,ZAR,Regular,2025-11-03 05:52:06,2025-12-03 05:52:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-683341,C60,14.88,ZAR,Regular,2024-04-25 07:49:40,2024-05-25 07:49:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-683341,C60,15.77,ZAR,Promo,2025-04-18 20:07:05,2025-04-25 20:07:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-769099,SHOP,41.21,ZAR,Regular,2024-06-02 13:07:26,2024-07-02 13:07:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-769099,CHK,43.68,ZAR,Promo,2025-12-14 16:07:05,2025-12-21 16:07:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-664466,SHOP,94.33,ZAR,Promo,2024-11-02 06:12:20,2024-11-09 06:12:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-664466,USV,99.99,ZAR,Promo,2025-12-09 21:01:31,2025-12-16 21:01:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-484149,SHOP,86.17,ZAR,Regular,2024-06-28 14:54:11,2024-07-28 14:54:11,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-484149,USV,91.34,ZAR,Promo,2025-12-01 19:27:28,2025-12-08 19:27:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-350296,C60,133.88,ZAR,Promo,2024-02-08 21:23:31,2024-02-15 21:23:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-350296,CHK,141.91,ZAR,Promo,2025-09-19 04:49:26,2025-09-26 04:49:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-114033,C60,25.43,ZAR,Regular,2024-12-27 06:42:38,2025-01-27 06:42:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-114033,CHK,26.96,ZAR,Regular,2025-01-07 20:25:21,2025-02-07 20:25:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-691538,C60,98.05,ZAR,Promo,2024-10-16 12:09:39,2024-10-23 12:09:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-691538,USV,103.93,ZAR,Regular,2025-12-11 09:30:31,2026-01-11 09:30:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-357710,C60,16.24,ZAR,Promo,2024-01-27 07:22:00,2024-02-03 07:22:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-357710,C60,17.21,ZAR,Regular,2025-11-15 07:51:18,2025-12-15 07:51:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-999686,SHOP,28.18,ZAR,Promo,2024-07-13 17:52:55,2024-07-20 17:52:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-999686,CHK,29.87,ZAR,Regular,2025-12-10 09:36:49,2026-01-10 09:36:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-254219,CHK,34.08,ZAR,Promo,2024-06-27 08:54:54,2024-07-04 08:54:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-254219,SHOP,36.13,ZAR,Regular,2025-10-11 08:02:33,2025-11-11 08:02:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-712508,USV,33.02,ZAR,Regular,2024-05-27 07:33:17,2024-06-27 07:33:17,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-712508,CHK,35.0,ZAR,Regular,2025-01-20 05:26:55,2025-02-20 05:26:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-154749,SHOP,16.71,ZAR,Regular,2024-06-10 12:41:14,2024-07-10 12:41:14,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-154749,C60,17.71,ZAR,Promo,2025-07-25 02:35:31,2025-08-01 02:35:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-108348,SHOP,18.57,ZAR,Promo,2024-05-22 12:04:24,2024-05-29 12:04:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
