product_sku,product_name,brand,division,category,pack_size,variant,standard_cost,supplier_name,source_system,load_timestamp,batch_id
SKU-709022,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,21.92,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-971769,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,25.09,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-111610,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,101.25,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-829261,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,31.97,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-829261,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,31.97,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-950387,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,17.08,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-899912,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,14.85,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-286921,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-830054,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,16.18,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-325279,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,93.81,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-917310,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,32.03,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-255619,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,32.53,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-370733,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,20.81,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-994309,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,27.45,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-441728,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,24.98,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-193974,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,34.97,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-180160,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,26.3,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-553784,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,37.36,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-182383,Freshmark Potatoes,Freshmark,Fresh Food,Produce,,,39.54,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-643606,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,,,24.9,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-320685,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,28.87,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-285260,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,14.97,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-470927,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,19.43,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-758327,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.67,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-499354,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,13.81,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-794261,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,32.92,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-750308,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,34.84,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-352958,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,55.2,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-110462,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,21.76,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-563243,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,22.61,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-110758,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,14.96,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-118997,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,16.69,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-478720,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,100.36,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-157307,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,40.84,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-394814,Albany White Bread,Albany,Fresh Food,Bakery,1,,14.78,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-589181,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,75.96,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-667953,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,52.99,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-733873,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,24.21,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-389368,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,17.89,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-930973,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,101.88,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-213833,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,20.45,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-100112,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,49.81,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-388727,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,40.01,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-236995,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,27.44,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-421026,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,35.25,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-373851,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,21.69,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-111876,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,43.16,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-553087,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,17.96,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-455744,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,15.51,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-105616,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,23.22,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-594966,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,,,27.12,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-288838,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,56.98,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-744727,Albany White Bread,Albany,Fresh Food,Bakery,1,,17.36,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-982260,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,15.57,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-661227,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,96.06,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-484190,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,15.38,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-755560,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,96.24,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-425113,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,17.72,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-600289,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,16.7,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-501157,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,14.89,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-314690,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,29.67,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-196583,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,17.56,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-803883,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,56.2,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-196928,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,92.57,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-597350,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,26.04,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-109923,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,32.89,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-157971,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,92.37,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-721941,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,29.9,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-793078,Albany White Bread,Albany,Fresh Food,Bakery,1,,15.71,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-415136,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,74.3,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-145177,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,19.99,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-429423,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,17.34,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-218029,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,25.66,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-218029,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,25.66,Freshmark,SAP_ERP,2026-02-24 04:09:54,BATCH-20260224-01
SKU-408045,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,30.06,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-304265,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,15.37,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-461626,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.66,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-711668,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,19.11,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-837634,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,27.15,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-772476,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,20.44,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-198943,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,32.44,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-161264,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,36.17,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-622759,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,75.36,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-820534,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,38.16,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-690108,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,17.49,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-878380,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,45.6,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-638613,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,99.62,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-139636,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,33.45,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-135854,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,14.36,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-370521,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,16.45,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-866017,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,28.1,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-972816,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,80.31,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-972816,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,80.31,Astral Foods,SAP_ERP,2026-02-24 04:09:54,BATCH-20260224-01
SKU-514956,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,24.78,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-443717,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,16.43,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-636776,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,90.03,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-371199,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,21.79,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-631344,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,27.44,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-330407,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,24.08,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-725417,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,23.32,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-442974,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,84.76,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-527590,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,93.21,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-546102,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.93,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-596918,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,16.96,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-956404,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,19.47,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-878624,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,93.18,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-169372,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,35.12,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-411447,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,93.88,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-881845,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,30.97,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-649891,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,14.13,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-737203,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,24.47,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-872883,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,21.0,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-709109,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,80.84,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-505239,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,27.23,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-823443,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,34.6,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-260313,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,22.13,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-738062,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,30.86,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-690155,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,21.39,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-321518,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,51.63,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-473211,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,20.64,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-242841,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,30.24,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-308598,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,29.75,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-323482,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,21.03,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-323482,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,21.03,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-922561,Cappy Orange Juice Blend,Cappy,Beverages,Drinks & Beverages,1.5,,26.99,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-341562,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-692123,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,19.16,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-470404,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.77,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-811619,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,84.26,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-884189,Beacon Sweets Pack,,Grocery Essentials,Snacks & Confectionery,100,,16.87,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-749744,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,35.74,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-719366,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,104.52,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-128516,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,37.72,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-642770,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,16.23,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-548109,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,35.03,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-735135,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,27.23,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-143083,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,80.44,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
