order_date,customer_code,product_code,sold_quantity,gross_amount
2025-03-02,CUST-673084,SKU-558183,187,1916.75
2024-07-22,CUST-848316,SKU-263520,507,17998.5
2024-02-04,CUST-290319,SKU-541770,670,12294.5
2024-10-13,CUST-282481,SKU-638425,882,18804.24
2025-08-30,CUST-139803,SKU-862533,376,8790.88
2025-06-25,CUST-732792,SKU-720067,21,396.06
2025-09-21,CUST-827089,SKU-461701,134,1086.74
2024-01-03,CUST-582618,SKU-644240,240,5515.2
2024-08-18,CUST-625523,SKU-658829,113,9266.0
2024-10-25,CUST-225893,SKU-762039,460,97326.8
2024-04-16,CUST-827089,SKU-224055,599,12393.31
2024-12-30,CUST-929229,SKU-984733,750,37537.5
2024-02-08,CUST-111456,SKU-321470,348,7266.24
2024-10-29,CUST-629112,SKU-171327,568,6282.08
2024-08-08,CUST-746459,SKU-465018,628,45228.56
2024-11-22,CUST-465475,SKU-613134,631,71189.42
2024-08-01,CUST-597957,SKU-617877,157,11401.34
2025-11-13,CUST-977898,SKU-757485,944,219753.76
2025-06-24,CUST-562216,SKU-624817,991,16074.02
2025-05-08,CUST-185190,SKU-322754,744,32445.84
2024-09-17,CUST-556781,SKU-293545,853,34367.37
2025-03-10,CUST-832187,SKU-772079,863,31482.24
2024-01-01,CUST-651864,SKU-524328,691,38571.62
2025-06-26,CUST-914892,SKU-627407,541,21218.02
2024-03-20,CUST-292522,SKU-609284,350,16933.0
2025-03-24,CUST-111456,SKU-647665,324,12853.08
2024-01-20,CUST-691738,SKU-380000,338,7872.02
2025-12-26,CUST-487875,SKU-772229,490,49225.4
2024-09-14,CUST-561237,SKU-133652,651,15630.51
2024-08-27,CUST-349540,SKU-263520,666,23643.0
2025-05-16,CUST-164245,SKU-701473,968,29369.12
2024-10-08,CUST-929229,SKU-445413,298,13332.52
2024-06-16,CUST-954756,SKU-161095,793,55192.8
2024-01-10,CUST-605893,SKU-366040,326,10865.58
2024-04-08,CUST-954756,SKU-661800,913,20770.75
2025-04-16,CUST-522837,SKU-638425,646,14599.6
2025-05-07,CUST-484797,SKU-226847,966,49835.94
2024-04-29,CUST-380051,SKU-515467,639,10134.54
2024-03-23,CUST-698600,SKU-499762,911,6686.74
2025-09-27,CUST-950026,SKU-205267,583,42040.13
2024-11-06,CUST-649686,SKU-422149,388,4632.72
2024-04-21,CUST-929229,SKU-754663,434,18887.68
2025-08-08,CUST-505863,SKU-420688,673,48543.49
2025-03-24,CUST-282481,SKU-934603,956,7380.32
2025-09-03,CUST-493052,SKU-550979,265,4300.95
2024-02-06,CUST-673084,SKU-632339,822,26369.76
2025-03-25,CUST-503641,SKU-773515,280,3698.8
2024-05-31,CUST-448323,SKU-278356,420,9962.4
2024-06-29,CUST-977898,SKU-559188,747,8695.08
2025-09-17,CUST-349898,SKU-989693,613,8857.85
2024-02-02,CUST-724220,SKU-885549,771,56984.61
2025-09-28,CUST-950026,SKU-116897,981,13606.47
2024-01-04,CUST-518158,SKU-714173,368,13608.64
2025-11-15,CUST-848316,SKU-298397,886,42793.8
2024-08-05,CUST-210939,SKU-647768,285,20049.75
2025-08-27,CUST-487875,SKU-490543,193,5861.41
2024-04-23,CUST-848316,SKU-547739,380,12061.2
2025-10-13,CUST-188740,SKU-824428,700,25977.0
2024-03-10,CUST-992478,SKU-234397,63,636.3
2025-12-12,CUST-210939,SKU-321470,780,17261.4
2025-07-17,CUST-184972,SKU-488791,797,13987.35
2025-06-17,CUST-275551,SKU-200628,255,8045.25
2025-09-06,CUST-454384,SKU-954150,258,12211.14
2024-02-07,CUST-393182,SKU-361474,48,605.76
2025-05-24,CUST-393182,SKU-552618,982,119686.16
2024-10-29,CUST-954756,SKU-612906,728,27984.32
2025-10-28,CUST-974555,SKU-496338,356,7390.56
2025-11-07,CUST-673582,SKU-954671,549,43091.01
2025-02-24,CUST-849242,SKU-659870,952,26903.52
2025-02-26,CUST-529855,SKU-964834,451,10034.75
2024-08-12,CUST-592610,SKU-885121,946,37035.9
2024-05-29,CUST-757111,SKU-632971,967,21380.37
2025-05-30,CUST-153672,SKU-716484,864,22619.52
2025-09-08,CUST-455100,SKU-406399,144,4171.68
2024-11-01,CUST-424539,SKU-182403,174,7335.84
2025-05-31,CUST-491857,SKU-899596,128,5105.92
2024-11-01,CUST-138957,SKU-544137,347,10375.3
2025-05-28,CUST-424539,SKU-299042,732,23438.64
2024-03-18,CUST-992478,SKU-821397,176,2632.96
2024-01-25,CUST-952585,SKU-705631,104,2501.2
2025-09-26,CUST-578848,SKU-392379,48,1166.88
2024-02-25,CUST-671935,SKU-719505,657,44229.24
2024-10-17,CUST-982083,SKU-567783,45,764.55
2025-08-13,CUST-982083,SKU-462069,518,18850.02
2024-08-26,CUST-455100,SKU-375684,352,10130.56
2025-02-10,CUST-490601,SKU-716983,633,29225.61
2024-02-03,CUST-559960,SKU-984733,71,3553.55
2024-09-28,CUST-619729,SKU-740257,233,8248.2
2025-12-10,CUST-489396,SKU-616256,326,9111.7
2025-11-19,CUST-618601,SKU-706188,109,1738.55
2024-07-11,CUST-860113,SKU-477707,411,8446.05
2025-11-02,CUST-272753,SKU-824622,14,427.98
2025-07-23,CUST-827324,SKU-800272,126,2067.66
2025-03-03,CUST-185190,SKU-714173,701,27479.2
2024-04-25,CUST-810860,SKU-343916,692,10255.44
2024-02-07,CUST-224501,SKU-869179,377,12052.69
2024-12-08,CUST-698600,SKU-102797,214,3871.26
2024-05-23,CUST-279400,SKU-941341,963,41264.55
2024-09-08,CUST-518235,SKU-954150,360,16074.0
2024-05-09,CUST-890404,SKU-960684,70,1141.0
2024-08-24,CUST-536842,SKU-547040,592,33471.68
2025-09-28,CUST-518235,SKU-706188,243,3875.85
2024-07-30,CUST-329701,SKU-535417,183,2415.6
2024-05-13,CUST-256522,SKU-801331,972,25252.56
2024-03-15,CUST-309518,SKU-549875,680,24840.4
2024-04-16,CUST-840622,SKU-759155,761,8880.87
2025-01-22,CUST-394574,SKU-553516,145,2401.2
2024-01-26,CUST-114545,SKU-313208,475,2940.25
2025-09-30,CUST-293316,SKU-607737,201,1827.09
2024-01-30,CUST-927812,SKU-821397,694,10382.24
2024-05-10,CUST-272753,SKU-356822,240,1140.0
2025-07-30,CUST-331080,SKU-298397,892,43083.6
2024-07-27,CUST-648079,SKU-489142,249,5811.66
2025-03-21,CUST-556820,SKU-805266,613,12823.96
2024-12-23,CUST-992478,SKU-667556,615,7281.6
2024-10-30,CUST-978371,SKU-611040,892,60780.88
2024-06-04,CUST-482908,SKU-815637,28,1023.4
2024-03-16,CUST-337994,SKU-919995,493,31734.41
2025-05-08,CUST-120960,SKU-318082,320,9164.8
2025-04-01,CUST-111233,SKU-888759,259,6837.6
2025-02-12,CUST-811726,SKU-740257,777,29160.81
2024-10-19,CUST-256522,SKU-544137,219,6548.1
2025-06-28,CUST-112503,SKU-840386,394,27036.28
2024-06-29,CUST-875069,SKU-737000,788,103417.12
2025-02-01,CUST-120960,SKU-525415,87,1804.38
2024-11-16,CUST-669198,SKU-934351,253,46235.75
2025-09-21,CUST-896474,SKU-349228,305,5002.0
2024-10-03,CUST-854076,SKU-812068,81,16988.94
2024-01-27,CUST-503641,SKU-293545,596,24012.84
2024-09-13,CUST-449359,SKU-912225,184,6710.48
2024-06-02,CUST-224501,SKU-960684,68,1108.4
2025-09-06,CUST-504707,SKU-201666,543,9600.24
2025-04-26,CUST-380051,SKU-928541,846,15997.86
2024-12-24,CUST-875069,SKU-404958,102,574.26
2024-01-16,CUST-972086,SKU-522020,265,12841.9
2024-02-18,CUST-960058,SKU-388776,928,38094.4
2025-08-09,CUST-673084,SKU-289036,447,1524.27
2025-12-04,CUST-509472,SKU-675664,28,767.48
2024-02-18,CUST-504617,SKU-472415,875,16248.75
2025-10-18,CUST-112503,SKU-133101,182,8086.26
2025-10-05,CUST-693415,SKU-129681,499,2989.01
2024-02-28,CUST-840622,SKU-547040,78,4410.12
2024-02-05,CUST-114545,SKU-558183,379,3664.93
2025-12-25,CUST-222662,SKU-682744,884,6771.44
2024-03-03,CUST-527451,SKU-632657,193,1065.36
2024-03-11,CUST-393182,SKU-753025,110,11196.9
2024-12-11,CUST-527451,SKU-637066,350,11854.5
2025-10-20,CUST-345089,SKU-818299,655,10787.85
2025-09-10,CUST-256522,SKU-700101,481,34559.85
2024-09-07,CUST-148257,SKU-135086,499,5708.56
2024-10-15,CUST-914892,SKU-821936,32,1070.72
2025-03-30,CUST-614635,SKU-836618,546,13464.36
2024-04-29,CUST-542164,SKU-991211,92,1177.6
2024-06-06,CUST-504707,SKU-933401,694,11076.24
2025-02-22,CUST-889320,SKU-641961,838,15360.54
2025-01-19,CUST-646694,SKU-656849,848,12609.76
2024-11-04,CUST-455100,SKU-549696,175,5684.0
2025-08-01,CUST-489396,SKU-956261,697,21718.52
2024-05-22,CUST-954756,SKU-228099,653,4982.39
2024-10-24,CUST-568648,SKU-544137,413,12348.7
2024-10-30,CUST-287569,SKU-715148,915,11565.6
2024-02-13,CUST-882701,SKU-490189,189,13445.46
2024-11-16,CUST-525071,SKU-525415,178,3481.68
2025-03-03,CUST-832187,SKU-530111,142,5391.74
2025-03-30,CUST-230013,SKU-297097,167,6391.09
2024-04-12,CUST-445919,SKU-279967,128,766.72
2025-08-08,CUST-227478,SKU-555899,795,31338.9
2025-05-18,CUST-393182,SKU-508596,319,4035.35
2025-09-30,CUST-342472,SKU-301621,857,5544.79
2025-01-25,CUST-960058,SKU-421196,347,17329.18
2024-01-12,CUST-511720,SKU-895694,993,20952.3
2024-04-16,CUST-618601,SKU-286883,769,7374.71
2024-04-29,CUST-618601,SKU-634830,696,152159.52
2025-12-13,CUST-542164,SKU-709626,381,15693.39
2025-03-01,CUST-153672,SKU-851003,384,50764.8
2025-07-06,CUST-260338,SKU-275810,162,1660.5
2025-03-25,CUST-929229,SKU-315712,137,2535.87
2024-04-12,CUST-890404,SKU-432501,35,1049.3
2025-09-22,CUST-343116,SKU-549875,738,28575.36
2024-01-07,CUST-233948,SKU-632657,917,5061.84
2025-11-09,CUST-522837,SKU-415231,146,7406.58
2025-07-19,CUST-928873,SKU-166140,928,29389.76
2024-09-09,CUST-882701,SKU-921265,711,21657.06
2024-11-07,CUST-982083,SKU-738984,560,17141.6
2024-04-11,CUST-212872,SKU-740530,224,13782.72
2024-02-18,CUST-605893,SKU-935285,323,3607.91
2025-04-03,CUST-105144,SKU-716484,895,23431.1
2025-12-05,CUST-816130,SKU-380565,146,7774.5
2024-12-12,CUST-454384,SKU-502442,479,12904.26
2024-04-12,CUST-184972,SKU-505236,51,1110.78
2025-08-15,CUST-311989,SKU-152861,476,9610.44
2025-05-30,CUST-646694,SKU-808674,870,71470.5
2024-09-06,CUST-896510,SKU-587562,626,32145.1
2025-06-22,CUST-112503,SKU-297097,720,27554.4
2025-10-06,CUST-651864,SKU-243462,490,34794.9
2025-11-01,CUST-578848,SKU-772079,712,25973.76
2024-12-03,CUST-429950,SKU-708501,870,19418.4
2025-12-20,CUST-260067,SKU-889210,158,3602.4
2024-02-13,CUST-340708,SKU-200531,697,13605.44
2024-09-04,CUST-225893,SKU-836618,44,1023.44
2024-11-22,CUST-559960,SKU-730587,142,6184.1
2024-04-12,CUST-331080,SKU-750577,849,30224.4
2024-04-30,CUST-345861,SKU-428792,811,160610.44
2024-11-16,CUST-309518,SKU-683896,956,53488.2
2024-02-10,CUST-329701,SKU-772079,958,32964.78
2025-03-22,CUST-309518,SKU-278819,975,9974.25
2025-07-30,CUST-982083,SKU-249481,891,2877.93
2025-09-27,CUST-950026,SKU-823064,407,22779.79
2024-07-30,CUST-518235,SKU-410044,381,7341.87
2024-10-20,CUST-222662,SKU-308752,951,93283.59
2024-01-31,CUST-816130,SKU-766747,795,37985.1
2025-10-08,CUST-208968,SKU-888217,303,4369.26
2025-09-14,CUST-471134,SKU-200628,319,10064.45
2024-12-27,CUST-166698,SKU-618853,313,13872.16
2025-06-29,CUST-212872,SKU-885549,920,72082.0
2025-04-23,CUST-875069,SKU-351216,789,13105.29
2024-09-17,CUST-103165,SKU-359787,576,15073.92
2024-10-06,CUST-197000,SKU-233434,606,8017.38
2024-12-12,CUST-542164,SKU-592211,564,2284.2
2024-05-12,CUST-856695,SKU-896033,161,6006.91
2025-09-11,CUST-208968,SKU-840389,293,6346.38
2024-08-14,CUST-275116,SKU-249481,276,841.8
2024-04-09,CUST-320445,SKU-753468,468,23203.44
2025-03-12,CUST-184972,SKU-103863,38,2242.76
2025-03-22,CUST-651864,SKU-598905,310,5697.8
2024-01-03,CUST-466167,SKU-317529,819,10098.27
2025-11-28,CUST-648792,SKU-487925,875,146072.5
2024-12-26,CUST-896474,SKU-221813,460,6964.4
2025-01-12,CUST-111233,SKU-277765,869,36810.84
2025-08-12,CUST-669198,SKU-297097,797,30501.19
2025-06-26,CUST-556820,SKU-224332,829,21272.14
2024-05-09,CUST-781821,SKU-340694,631,4309.73
2024-11-22,CUST-682747,SKU-700203,522,5199.12
2025-10-22,CUST-119427,SKU-442998,212,8414.28
2025-06-24,CUST-978371,SKU-270853,305,4401.15
2025-11-08,CUST-522837,SKU-640098,734,48583.46
2025-04-02,CUST-671782,SKU-146281,228,16377.24
2024-11-11,CUST-648792,SKU-975655,142,3261.74
2025-04-17,CUST-197000,SKU-773515,308,4068.68
2025-08-04,CUST-954756,SKU-604504,597,6077.46
2024-03-28,CUST-960058,SKU-245430,965,38464.9
2025-02-02,CUST-256522,SKU-714173,82,3214.4
2025-02-19,CUST-800282,SKU-647768,559,41684.63
2024-02-27,CUST-609245,SKU-100490,156,1783.08
2024-04-28,CUST-952585,SKU-790615,215,8290.4
2025-09-20,CUST-800282,SKU-199771,123,7028.22
2024-09-02,CUST-406065,SKU-555899,365,13570.7
2025-07-07,CUST-556174,SKU-182039,304,28044.0
2024-02-18,CUST-774361,SKU-553516,734,11465.08
2025-12-22,CUST-867794,SKU-538684,689,158697.37
2024-09-21,CUST-410175,SKU-499762,654,4800.36
2025-04-08,CUST-777375,SKU-655008,715,16302.0
2024-09-26,CUST-349898,SKU-599351,971,46132.21
2025-04-17,CUST-622573,SKU-103774,956,12284.6
2025-05-16,CUST-482908,SKU-302529,251,9194.13
2025-01-18,CUST-105144,SKU-238246,132,5974.32
2024-11-08,CUST-514975,SKU-170727,315,26189.1
2025-08-24,CUST-487875,SKU-724203,482,102728.66
2024-12-15,CUST-693901,SKU-851951,651,20259.12
2024-07-25,CUST-572713,SKU-690774,93,2526.81
2025-09-29,CUST-559960,SKU-213023,779,10064.68
2025-11-13,CUST-974555,SKU-547739,892,30006.88
2025-09-19,CUST-929229,SKU-119440,62,969.68
2025-03-06,CUST-410175,SKU-547739,964,32428.96
2025-07-02,CUST-111233,SKU-547739,639,21495.96
2025-07-10,CUST-479916,SKU-366040,586,20703.38
2025-07-03,CUST-224501,SKU-450918,68,13617.0
2025-05-03,CUST-129074,SKU-376140,182,14609.14
2024-06-26,CUST-605893,SKU-278819,184,1775.6
2024-11-28,CUST-351962,SKU-549696,213,6918.24
2025-09-21,CUST-609245,SKU-309831,265,3710.0
2024-07-06,CUST-807167,SKU-992252,56,1482.32
2024-08-05,CUST-733299,SKU-279967,481,2881.19
2024-01-14,CUST-625523,SKU-235700,927,45543.51
2024-07-18,CUST-547466,SKU-251696,170,9293.9
2024-01-07,CUST-343717,SKU-465018,367,26431.34
2024-08-18,CUST-222001,SKU-617877,260,18881.2
2024-10-16,CUST-782824,SKU-519834,701,7374.52
2025-08-09,CUST-561237,SKU-285017,27,363.15
2024-02-23,CUST-540465,SKU-562995,307,1897.26
2024-04-26,CUST-867794,SKU-716078,228,32426.16
2025-07-21,CUST-393182,SKU-871748,581,5414.92
2024-01-06,CUST-203644,SKU-256872,853,70065.42
2025-12-05,CUST-260338,SKU-609284,100,5129.0
2025-03-08,CUST-139803,SKU-340339,847,21861.07
2025-12-17,CUST-885127,SKU-528144,843,15443.76
2025-03-26,CUST-166698,SKU-361042,746,9660.7
2025-08-09,CUST-351962,SKU-466550,944,50334.08
2024-02-24,CUST-673084,SKU-734633,87,2630.88
2025-05-05,CUST-822914,SKU-351216,172,2856.92
2024-03-16,CUST-736097,SKU-496620,814,18176.62
2024-01-02,CUST-138957,SKU-806421,655,12078.2
2024-11-05,CUST-306552,SKU-753468,687,34061.46
2025-02-08,CUST-987680,SKU-956261,388,12090.08
2025-04-30,CUST-397533,SKU-328176,193,3923.69
2024-11-18,CUST-987680,SKU-570210,822,8252.88
2025-04-06,CUST-556781,SKU-211184,994,41042.26
2025-08-13,CUST-875069,SKU-283842,426,4809.54
2024-10-31,CUST-974555,SKU-261147,281,7536.42
2025-11-02,CUST-290914,SKU-964820,614,10566.94
2025-06-24,CUST-306552,SKU-414058,398,7275.44
2025-11-13,CUST-555494,SKU-640098,859,56857.21
2024-12-17,CUST-103165,SKU-861962,69,2076.9
2024-01-04,CUST-135524,SKU-171327,689,7620.34
2025-10-15,CUST-651864,SKU-298850,983,33264.72
2025-11-24,CUST-260338,SKU-989693,229,3309.05
2025-07-10,CUST-225893,SKU-888759,147,3880.8
2024-09-13,CUST-421904,SKU-972578,799,8389.5
2025-10-06,CUST-504707,SKU-857592,451,25152.27
2025-01-31,CUST-288266,SKU-846531,718,9161.68
2025-08-28,CUST-153672,SKU-553516,523,8660.88
2025-04-25,CUST-436962,SKU-429796,444,34507.68
2025-03-19,CUST-491857,SKU-632971,664,15564.16
2024-11-27,CUST-233948,SKU-359787,867,22689.39
2024-10-04,CUST-504707,SKU-191394,300,20433.0
2025-04-02,CUST-622573,SKU-544137,616,19521.04
2024-08-05,CUST-380051,SKU-561311,487,8376.4
2024-02-26,CUST-288304,SKU-782293,686,50146.6
2024-12-17,CUST-479916,SKU-829165,253,2853.84
2024-06-16,CUST-345089,SKU-351216,697,10921.99
2025-06-24,CUST-648792,SKU-514895,35,2415.35
2024-09-10,CUST-329701,SKU-760430,332,27008.2
2024-04-19,CUST-349540,SKU-828284,152,1617.28
2025-12-14,CUST-489396,SKU-234631,573,8824.2
2024-09-02,CUST-972086,SKU-962636,103,2421.53
2025-07-22,CUST-203644,SKU-729831,849,6316.56
2025-08-12,CUST-929229,SKU-385135,56,1407.28
2024-12-07,CUST-782824,SKU-708501,303,6762.96
2025-01-02,CUST-522837,SKU-613134,713,85267.67
2024-05-02,CUST-666771,SKU-274107,504,15593.76
2024-03-04,CUST-782824,SKU-637923,542,19430.7
2024-05-11,CUST-682747,SKU-889023,397,8853.1
2024-02-23,CUST-691738,SKU-647768,262,18431.7
2025-12-03,CUST-840622,SKU-315712,289,5349.39
2024-08-19,CUST-597957,SKU-890973,577,3542.78
2025-08-09,CUST-337994,SKU-137203,47,1104.5
2024-01-26,CUST-352572,SKU-764787,335,4281.3
2024-02-28,CUST-710722,SKU-531792,296,20187.2
2024-12-17,CUST-209811,SKU-731440,534,10696.02
2025-04-30,CUST-224501,SKU-356822,347,1745.41
2024-12-21,CUST-419982,SKU-462983,240,6165.6
2025-05-25,CUST-484797,SKU-716484,974,25499.32
2024-01-23,CUST-317070,SKU-729831,602,4226.04
2025-08-26,CUST-744591,SKU-424530,761,44274.98
2024-09-24,CUST-896474,SKU-724203,584,117424.88
2025-10-30,CUST-208968,SKU-232937,443,4492.02
2025-04-01,CUST-954756,SKU-813823,774,15952.14
2024-01-14,CUST-300751,SKU-628646,793,14559.48
2025-07-31,CUST-222001,SKU-963959,127,2871.47
2024-09-30,CUST-890404,SKU-708501,732,16338.24
2025-09-24,CUST-698600,SKU-638425,841,19006.6
2024-02-15,CUST-562216,SKU-133101,726,30426.66
2025-05-19,CUST-698600,SKU-528689,421,44436.55
2024-06-29,CUST-491857,SKU-112294,113,1824.95
2024-07-09,CUST-112503,SKU-920015,107,2264.12
2025-05-07,CUST-673084,SKU-407895,798,57687.42
2024-11-25,CUST-227478,SKU-595716,346,24562.54
2024-03-07,CUST-870409,SKU-406399,485,13255.05
2025-03-08,CUST-849242,SKU-133652,162,4122.9
2025-03-07,CUST-744591,SKU-904517,322,26275.2
2024-06-16,CUST-148257,SKU-753468,201,9965.58
2025-08-03,CUST-987680,SKU-628646,300,5838.0
2025-12-10,CUST-527451,SKU-161095,825,60868.5
2024-04-26,CUST-351962,SKU-278356,568,13472.96
2024-02-17,CUST-470870,SKU-235700,497,24417.61
2024-11-11,CUST-185190,SKU-380829,348,2376.84
2024-07-07,CUST-105144,SKU-949067,634,17073.62
2024-03-26,CUST-770551,SKU-972578,961,10090.5
2024-07-12,CUST-120960,SKU-484825,621,25777.71
2025-06-21,CUST-340708,SKU-640098,314,20783.66
2025-06-07,CUST-704155,SKU-552618,284,34613.92
2025-01-28,CUST-719493,SKU-213023,266,3436.72
2024-04-27,CUST-259249,SKU-593695,970,44687.9
2025-01-03,CUST-847481,SKU-716078,787,118648.12
2024-07-07,CUST-896474,SKU-499380,789,165240.27
2024-03-20,CUST-454384,SKU-378133,732,16550.52
2024-01-31,CUST-840622,SKU-241231,282,9365.22
2024-12-11,CUST-781821,SKU-369447,594,11315.7
2024-10-21,CUST-716539,SKU-582680,706,41943.46
2025-11-25,CUST-910480,SKU-572185,989,188305.6
2025-11-03,CUST-421904,SKU-995185,517,8194.45
2025-10-26,CUST-849242,SKU-820011,628,54485.28
2024-09-15,CUST-548218,SKU-385135,57,1350.9
2024-04-18,CUST-290914,SKU-309188,427,81223.94
2025-02-27,CUST-816130,SKU-447687,789,14927.88
2024-04-08,CUST-260338,SKU-161095,687,47815.2
2024-12-14,CUST-256522,SKU-941341,39,1671.15
2025-03-07,CUST-112503,SKU-524328,824,48756.08
2025-02-18,CUST-166698,SKU-388776,388,16881.88
2024-11-29,CUST-454384,SKU-801331,401,10417.98
2025-02-28,CUST-710722,SKU-133101,248,11018.64
2024-06-04,CUST-503641,SKU-509044,423,43433.64
2024-08-03,CUST-506220,SKU-317887,924,50607.48
2024-07-10,CUST-293316,SKU-809245,653,6138.2
2024-08-31,CUST-306552,SKU-687182,259,6601.91
2025-11-05,CUST-625523,SKU-172989,862,24265.3
2024-03-09,CUST-230013,SKU-249872,993,175085.76
2025-02-11,CUST-860113,SKU-584763,164,3642.44
2024-07-02,CUST-275116,SKU-361029,552,62337.36
2024-10-13,CUST-445919,SKU-996213,61,2445.49
2024-01-14,CUST-619729,SKU-705631,556,13371.8
2025-08-14,CUST-349898,SKU-901894,745,46949.9
2025-08-07,CUST-875069,SKU-806421,776,15163.04
2024-04-21,CUST-619729,SKU-754301,400,13056.0
2024-10-24,CUST-860113,SKU-422950,520,11070.8
2024-05-23,CUST-762014,SKU-393273,641,41440.65
2024-05-31,CUST-403434,SKU-788856,218,12297.38
2024-08-14,CUST-592610,SKU-676064,201,11044.95
2024-01-17,CUST-824558,SKU-220049,801,10372.95
2024-01-17,CUST-927812,SKU-578490,801,31158.9
2025-12-23,CUST-618601,SKU-109353,172,13988.76
2024-03-11,CUST-646694,SKU-597727,169,13072.15
2025-09-22,CUST-342472,SKU-530111,966,36679.02
2024-08-07,CUST-522837,SKU-543622,305,12007.85
2025-12-18,CUST-757111,SKU-519834,131,1460.65
2024-12-16,CUST-561237,SKU-518902,325,5918.25
2024-10-16,CUST-349540,SKU-408749,431,13546.33
2025-08-07,CUST-259249,SKU-682744,861,6595.26
2025-12-13,CUST-929229,SKU-616256,882,24651.9
2025-05-01,CUST-762014,SKU-830036,503,6116.48
2025-10-23,CUST-114545,SKU-335306,89,1576.19
2024-12-24,CUST-470870,SKU-912186,402,6970.68
2025-08-12,CUST-222001,SKU-607737,727,6608.43
2025-06-04,CUST-860113,SKU-541263,407,6393.97
2024-01-27,CUST-352572,SKU-895694,79,1666.9
2024-01-17,CUST-578848,SKU-407011,865,17620.05
2025-04-18,CUST-867794,SKU-142743,716,10732.84
2025-10-13,CUST-304484,SKU-625615,386,9719.48
2025-06-17,CUST-556781,SKU-417497,115,2531.15
2025-07-06,CUST-103165,SKU-867705,517,19640.83
2025-08-27,CUST-320445,SKU-640233,87,6971.31
2024-06-07,CUST-331080,SKU-234631,100,1453.0
2024-05-28,CUST-950026,SKU-676064,803,44124.85
2024-05-20,CUST-562216,SKU-682216,365,11117.9
2024-09-08,CUST-331080,SKU-293545,965,38879.85
2025-08-30,CUST-775246,SKU-640233,728,58334.64
2025-01-29,CUST-666771,SKU-828284,68,767.04
2024-10-09,CUST-225893,SKU-171269,980,59045.0
2025-08-23,CUST-188740,SKU-514895,118,8143.18
2025-03-27,CUST-529855,SKU-428792,100,20992.0
2025-10-29,CUST-867794,SKU-930951,601,31324.12
2025-11-24,CUST-342472,SKU-591806,329,6168.75
2024-05-06,CUST-875069,SKU-829827,824,14164.56
2024-05-07,CUST-260067,SKU-286883,721,6914.39
2025-03-09,CUST-282481,SKU-964820,132,2271.72
2024-08-17,CUST-292522,SKU-367794,767,18078.19
2024-02-28,CUST-185190,SKU-254689,962,27801.8
2024-01-25,CUST-724220,SKU-392635,652,12466.24
2025-08-01,CUST-455100,SKU-617877,588,45264.24
2025-07-24,CUST-424539,SKU-496845,979,56135.86
2025-06-11,CUST-405633,SKU-547739,588,19780.32
2024-10-21,CUST-406065,SKU-991211,642,8217.6
2024-02-25,CUST-112503,SKU-598905,690,11964.6
2025-09-02,CUST-148257,SKU-619794,371,5353.53
